data,temp_media,temp_max,temp_min,precipitacao,umidade_relativa,radiacao_solar,evapotranspiracao,vento,ndvi,ph_solo,carbono_organico,argila,areia,altitude,latitude,longitude,id_fazenda
20220103,26.36,33.12,20.89,0.01,62.5,21.43,3.96,3.53,0.5567691570590201,66.93433278692795,230.33734840403852,220,593,442.0,-9.9,-39.0,BA_Canudos
20220104,26.55,33.41,21.01,0.01,63.51,21.9,3.61,3.72,0.5531638725542137,66.97734061863243,229.70180322065562,220,593,442.0,-9.9,-39.0,BA_Canudos
20220105,26.48,33.09,21.47,2.51,66.87,20.18,2.81,2.93,0.5495585880494075,66.98078587306446,230.5013160161575,220,593,442.0,-9.9,-39.0,BA_Canudos
20220106,26.15,32.34,21.86,2.61,69.16,18.74,2.0,2.62,0.5459533035446011,66.97745531783026,230.05276359913285,220,593,442.0,-9.9,-39.0,BA_Canudos
20220107,27.21,33.32,21.95,1.31,65.96,16.54,2.63,2.64,0.5423480190397949,66.9455530959235,231.94596737508664,220,593,442.0,-9.9,-39.0,BA_Canudos
20220108,27.17,32.33,22.49,1.33,65.13,24.08,2.23,2.41,0.5387427345349887,66.97910283745553,230.66555965201772,220,593,442.0,-9.9,-39.0,BA_Canudos
20220109,27.21,34.25,21.2,0.0,59.56,22.7,3.0,3.25,0.5351374500301823,67.02245680448571,230.61985652918688,220,593,442.0,-9.9,-39.0,BA_Canudos
20220110,27.49,35.17,20.85,0.19,59.97,25.16,3.06,3.48,0.5315321655253761,67.03741627135884,231.35089427280127,220,593,442.0,-9.9,-39.0,BA_Canudos
20220111,27.48,34.55,21.69,0.28,61.02,26.39,2.54,3.63,0.5279268810205697,67.04408649202547,230.88407862593147,220,593,442.0,-9.9,-39.0,BA_Canudos
20220112,27.55,35.49,21.03,0.03,55.35,26.14,2.53,3.39,0.5243215965157635,67.05286098579045,230.81577042169215,220,593,442.0,-9.9,-39.0,BA_Canudos
20220113,27.53,34.08,22.08,0.08,58.28,23.22,1.82,3.31,0.5207163120109571,67.00073104417383,229.77926563816808,220,593,442.0,-9.9,-39.0,BA_Canudos
20220114,27.22,34.02,21.67,0.08,60.39,23.38,1.52,4.06,0.5171110275061509,66.96579546982572,229.03580869334414,220,593,442.0,-9.9,-39.0,BA_Canudos
20220115,26.56,33.64,21.08,1.1,62.59,22.37,1.29,4.0,0.5135057430013446,66.95567146391716,228.75777661655184,220,593,442.0,-9.9,-39.0,BA_Canudos
20220116,27.17,34.0,21.39,0.63,62.67,23.66,1.29,3.1,0.5099004584965383,67.00244145698407,229.26654437698815,220,593,442.0,-9.9,-39.0,BA_Canudos
20220117,27.61,35.45,21.39,0.05,58.23,21.33,1.32,3.76,0.506295173991732,67.01966007759115,230.05801825120543,220,593,442.0,-9.9,-39.0,BA_Canudos
20220118,27.62,35.79,20.96,0.16,58.54,24.11,1.11,4.0,0.5026898894869257,67.05714151560694,230.78226925177964,220,593,442.0,-9.9,-39.0,BA_Canudos
20220119,27.53,36.08,19.67,0.06,55.62,27.5,1.09,3.59,0.49908460498211943,67.03782459518641,230.46682443906522,220,593,442.0,-9.9,-39.0,BA_Canudos
20220120,28.25,36.4,21.63,0.07,57.95,26.82,0.92,3.4,0.49547932047731313,66.99106786401786,231.65977861990038,220,593,442.0,-9.9,-39.0,BA_Canudos
20220121,28.04,35.19,22.0,0.88,58.27,24.09,0.76,3.3,0.49704813419947363,66.90578973144795,230.85063394468457,220,593,442.0,-9.9,-39.0,BA_Canudos
20220122,28.3,36.24,21.47,0.15,53.82,26.44,0.78,3.44,0.4986169479216341,66.93731024306109,230.7319237196459,220,593,442.0,-9.9,-39.0,BA_Canudos
20220123,27.66,35.16,21.65,0.37,56.9,21.78,0.61,3.02,0.5001857616437946,66.9721349955313,229.61360706186096,220,593,442.0,-9.9,-39.0,BA_Canudos
20220124,26.59,31.32,22.43,0.97,61.94,20.22,0.35,2.66,0.501754575365955,66.98787366745677,230.1212454124305,220,593,442.0,-9.9,-39.0,BA_Canudos
20220125,26.34,31.61,21.94,0.84,64.96,23.91,0.34,2.93,0.5033233890881155,66.96859963787996,230.59324736979798,220,593,442.0,-9.9,-39.0,BA_Canudos
20220126,26.59,32.68,22.08,1.58,64.73,19.87,0.42,3.84,0.504892202810276,66.96326616989148,230.80837831303174,220,593,442.0,-9.9,-39.0,BA_Canudos
20220127,26.77,33.78,21.47,0.96,64.09,19.66,0.54,3.62,0.5064610165324365,66.98218955870273,231.3610219846289,220,593,442.0,-9.9,-39.0,BA_Canudos
20220128,26.83,34.01,21.93,1.84,64.46,17.8,0.56,2.01,0.5080298302545969,66.95421816001647,230.7317684768622,220,593,442.0,-9.9,-39.0,BA_Canudos
20220129,24.47,28.02,21.91,13.03,73.1,14.36,0.69,2.3,0.5095986439767574,66.97210111201764,231.80504948699593,220,593,442.0,-9.9,-39.0,BA_Canudos
20220130,26.17,33.32,19.65,0.42,58.58,21.67,2.6,2.51,0.5111674576989179,66.98995573694978,230.13843703126494,220,593,442.0,-9.9,-39.0,BA_Canudos
20220131,27.62,35.23,21.41,0.45,59.9,25.97,2.91,3.2,0.5127362714210784,67.02399184882603,230.9751030371168,220,593,442.0,-9.9,-39.0,BA_Canudos
20220201,27.97,35.29,21.83,0.08,58.7,26.98,2.44,3.25,0.5143050851432388,67.01284029824878,229.26710680879475,220,593,442.0,-9.9,-39.0,BA_Canudos
20220202,28.15,35.76,21.64,0.14,57.59,25.64,2.09,3.17,0.5158738988653994,67.00386020468922,229.7612942374569,220,593,442.0,-9.9,-39.0,BA_Canudos
20220203,27.6,34.01,21.95,0.0,57.79,23.82,1.38,3.21,0.5174427125875598,67.00253128555266,229.73904702741524,220,593,442.0,-9.9,-39.0,BA_Canudos
20220204,27.95,35.59,21.57,0.0,57.55,25.15,1.42,3.51,0.5190115263097203,66.97420908669082,230.89151611895917,220,593,442.0,-9.9,-39.0,BA_Canudos
20220205,27.66,36.08,20.76,0.0,55.4,22.25,1.21,3.62,0.5205803400318807,66.95726147717743,231.4151341758691,220,593,442.0,-9.9,-39.0,BA_Canudos
20220206,28.34,36.05,21.76,0.01,55.04,24.29,1.13,2.89,0.5221491537540413,66.9600073164059,231.28076698718132,220,593,442.0,-9.9,-39.0,BA_Canudos
20220207,28.83,36.34,22.63,0.0,54.74,24.74,0.97,2.95,0.5237179674762017,66.97734601735935,231.2452747155945,220,593,442.0,-9.9,-39.0,BA_Canudos
20220208,28.78,36.76,22.08,0.0,54.18,24.38,0.86,3.54,0.5252867811983621,67.00603859691478,230.8795726190806,220,593,442.0,-9.9,-39.0,BA_Canudos
20220209,28.71,36.0,22.23,0.0,56.56,24.92,0.71,3.31,0.5268555949205227,66.97994586105206,231.08338977217628,220,593,442.0,-9.9,-39.0,BA_Canudos
20220210,29.31,36.75,23.14,0.05,51.46,20.84,0.67,2.91,0.5284244086426831,67.03134291760855,231.34466050218126,220,593,442.0,-9.9,-39.0,BA_Canudos
20220211,29.18,36.53,22.73,0.86,54.82,22.13,0.58,2.48,0.5299932223648436,67.05117934816218,231.1528992088286,220,593,442.0,-9.9,-39.0,BA_Canudos
20220212,27.41,32.16,22.5,2.66,61.42,20.87,0.4,2.27,0.531562036087004,67.06898397267712,229.80777476692558,220,593,442.0,-9.9,-39.0,BA_Canudos
20220213,27.78,33.64,23.57,2.29,60.09,23.42,0.45,1.81,0.5331308498091646,67.00489013450586,228.96317145194928,220,593,442.0,-9.9,-39.0,BA_Canudos
20220214,28.5,35.44,22.59,0.2,55.65,22.55,0.72,3.17,0.534699663531325,66.96139055435468,229.02731308309305,220,593,442.0,-9.9,-39.0,BA_Canudos
20220215,28.11,36.0,21.57,0.0,55.37,26.0,0.7,3.85,0.5362684772534855,66.98634140516852,229.4506740283871,220,593,442.0,-9.9,-39.0,BA_Canudos
20220216,28.59,36.5,21.84,0.0,52.06,26.6,0.7,2.91,0.5378372909756459,67.00564165814676,230.06934749824003,220,593,442.0,-9.9,-39.0,BA_Canudos
20220217,28.92,36.09,22.71,0.0,53.76,23.1,0.59,2.6,0.5394061046978065,67.02114520169918,231.1411793831381,220,593,442.0,-9.9,-39.0,BA_Canudos
20220218,28.09,34.74,22.95,0.15,56.88,22.62,0.43,3.05,0.5409749184199669,67.00177206962128,231.60473937804622,220,593,442.0,-9.9,-39.0,BA_Canudos
20220219,28.96,36.08,22.8,0.75,56.25,23.18,0.45,2.52,0.5425437321421274,67.01695830297989,232.21934077956772,220,593,442.0,-9.9,-39.0,BA_Canudos
20220220,27.31,33.34,22.82,7.53,65.8,20.67,0.4,2.88,0.5441125458642879,67.01873695568857,232.61606465652451,220,593,442.0,-9.9,-39.0,BA_Canudos
20220221,26.93,33.87,21.81,2.83,66.34,23.16,0.93,3.56,0.5456813595864484,67.01293900579326,232.56739627237062,220,593,442.0,-9.9,-39.0,BA_Canudos
20220222,27.6,35.38,21.48,0.25,57.7,25.93,1.19,3.74,0.5472501733086088,67.02762424939853,232.2412389283442,220,593,442.0,-9.9,-39.0,BA_Canudos
20220223,27.97,35.75,21.43,0.0,55.6,26.95,1.13,3.54,0.5488189870307693,67.0277640540521,232.20710046584944,220,593,442.0,-9.9,-39.0,BA_Canudos
20220224,28.69,36.8,21.98,0.02,54.5,26.08,1.06,3.76,0.5503878007529298,67.05239929674276,232.1580492966833,220,593,442.0,-9.9,-39.0,BA_Canudos
20220225,28.45,36.31,22.55,0.03,56.64,24.6,0.85,4.3,0.5519566144750903,67.02409863577888,231.2853418127676,220,593,442.0,-9.9,-39.0,BA_Canudos
20220226,27.98,35.64,22.13,0.06,58.37,23.08,0.71,4.06,0.5535254281972507,67.01284901508419,229.7114701254205,220,593,442.0,-9.9,-39.0,BA_Canudos
20220227,28.0,36.01,22.32,0.01,55.54,24.07,0.63,4.13,0.5550942419194111,67.03783279328015,228.75238083332297,220,593,442.0,-9.9,-39.0,BA_Canudos
20220228,27.99,35.94,21.75,0.01,55.52,21.55,0.56,3.99,0.5566630556415717,67.04129375999128,229.59772516343492,220,593,442.0,-9.9,-39.0,BA_Canudos
20220301,27.66,34.79,22.13,0.0,59.46,19.08,0.45,3.95,0.5582318693637321,67.06494852843213,230.32250541037024,220,593,442.0,-9.9,-39.0,BA_Canudos
20220302,27.99,36.53,21.06,0.02,56.0,21.16,0.47,3.58,0.5598006830858926,66.99600510616062,231.1576567666625,220,593,442.0,-9.9,-39.0,BA_Canudos
20220303,26.9,32.33,22.9,3.01,68.19,15.82,0.26,3.03,0.5613694968080531,67.00258557851981,230.77562774392814,220,593,442.0,-9.9,-39.0,BA_Canudos
20220304,26.62,33.04,22.42,6.35,66.98,17.02,0.43,3.35,0.5629383105302136,66.97489810476429,230.36659936243078,220,593,442.0,-9.9,-39.0,BA_Canudos
20220305,25.99,32.01,21.38,4.55,68.08,20.62,0.77,3.55,0.564507124252374,67.02481202576662,228.48654187827844,220,593,442.0,-9.9,-39.0,BA_Canudos
20220306,26.8,34.04,21.64,1.09,62.89,19.92,1.32,3.81,0.5660759379745345,67.0075884447752,227.84510533862758,220,593,442.0,-9.9,-39.0,BA_Canudos
20220307,26.73,33.71,20.99,0.58,63.84,18.88,1.16,3.72,0.567644751696695,67.00723816033513,229.62288600566185,220,593,442.0,-9.9,-39.0,BA_Canudos
20220308,27.14,34.82,21.24,0.21,62.55,24.39,1.23,3.56,0.5692135654188555,66.99125142087782,231.99348505917092,220,593,442.0,-9.9,-39.0,BA_Canudos
20220309,27.8,35.62,21.9,0.07,59.13,21.67,1.17,3.44,0.5707823791410159,66.9849916556988,232.30754412153775,220,593,442.0,-9.9,-39.0,BA_Canudos
20220310,26.87,33.54,21.95,0.47,66.04,19.52,0.77,3.76,0.5723511928631764,66.99426082094483,230.7860114139553,220,593,442.0,-9.9,-39.0,BA_Canudos
20220311,27.4,34.66,21.87,0.63,62.57,17.6,0.8,3.95,0.5739200065853369,66.97456964942872,229.80931478121207,220,593,442.0,-9.9,-39.0,BA_Canudos
20220312,27.43,34.35,21.62,0.07,61.08,22.46,0.75,3.12,0.5754888203074974,66.99442973870386,231.0354274339222,220,593,442.0,-9.9,-39.0,BA_Canudos
20220313,28.64,36.89,21.73,0.03,54.92,23.8,0.86,3.09,0.5770576340296578,66.99078521433923,231.99809632629513,220,593,442.0,-9.9,-39.0,BA_Canudos
20220314,28.84,36.8,22.61,0.01,56.88,24.91,0.72,3.22,0.5786264477518184,67.03141043008678,232.97536571996298,220,593,442.0,-9.9,-39.0,BA_Canudos
20220315,28.8,36.5,23.44,0.48,58.18,20.06,0.56,3.78,0.5801952614739788,67.03678345654396,231.57320366886097,220,593,442.0,-9.9,-39.0,BA_Canudos
20220316,27.65,34.15,22.67,1.87,64.88,17.73,0.43,3.31,0.5817640751961393,67.01653735123229,232.15767090064205,220,593,442.0,-9.9,-39.0,BA_Canudos
20220317,26.0,31.12,22.75,2.45,70.54,20.25,0.3,3.37,0.5833328889182997,66.97062408120873,231.3214452339229,220,593,442.0,-9.9,-39.0,BA_Canudos
20220318,26.68,33.8,21.65,1.89,64.45,20.48,0.55,3.81,0.5849017026404603,66.95562554862373,232.55516821833965,220,593,442.0,-9.9,-39.0,BA_Canudos
20220319,26.83,34.59,20.17,0.32,65.06,26.17,0.66,3.38,0.5864705163626207,66.9657290571429,231.55947381634834,220,593,442.0,-9.9,-39.0,BA_Canudos
20220320,27.77,35.37,21.76,0.15,59.67,20.82,0.71,3.29,0.5805727050045884,67.00470418058997,230.61289300495721,220,593,442.0,-9.9,-39.0,BA_Canudos
20220321,27.55,35.19,22.17,0.09,60.24,21.33,0.58,3.6,0.5746748936465561,67.00268965697829,229.7111208118462,220,593,442.0,-9.9,-39.0,BA_Canudos
20220322,27.62,35.14,22.3,0.48,61.93,18.59,0.49,3.48,0.5687770822885237,67.01373269929576,229.48949134427835,220,593,442.0,-9.9,-39.0,BA_Canudos
20220323,26.84,34.65,22.51,5.93,68.24,18.19,0.45,3.9,0.5628792709304915,67.00009899932888,230.08019500859814,220,593,442.0,-9.9,-39.0,BA_Canudos
20220324,26.66,33.24,21.82,1.7,65.26,17.83,0.88,3.8,0.5569814595724591,67.05591225309225,229.43650527801503,220,593,442.0,-9.9,-39.0,BA_Canudos
20220325,26.99,33.92,21.35,0.02,62.68,21.39,1.02,3.61,0.5510836482144268,67.0540980584337,229.1571253129906,220,593,442.0,-9.9,-39.0,BA_Canudos
20220326,27.47,34.61,22.56,1.14,63.77,22.7,0.93,3.15,0.5451858368563945,67.0717648971703,230.5784748762948,220,593,442.0,-9.9,-39.0,BA_Canudos
20220327,26.89,33.92,22.28,3.94,68.97,17.63,0.81,3.63,0.5392880254983622,67.01806621221783,231.93340367949398,220,593,442.0,-9.9,-39.0,BA_Canudos
20220328,27.06,34.1,21.83,0.41,63.76,21.53,1.06,3.8,0.5333902141403299,67.03677156210144,231.86953876830924,220,593,442.0,-9.9,-39.0,BA_Canudos
20220329,26.95,34.55,20.91,0.7,60.1,23.33,1.09,3.64,0.5274924027822976,66.99513122726226,231.14415504604725,220,593,442.0,-9.9,-39.0,BA_Canudos
20220330,27.38,35.01,21.05,0.09,62.52,21.53,0.99,3.7,0.4928969328872352,67.01566902825756,229.86849011494647,220,593,442.0,-9.9,-39.0,BA_Canudos
20220331,27.64,34.71,21.86,0.05,60.6,20.06,0.89,3.49,0.4583014629921728,66.99319911341695,230.22302340784904,220,593,442.0,-9.9,-39.0,BA_Canudos
20220401,26.94,33.83,22.55,0.19,63.88,16.71,0.66,3.31,0.4237059930971103,67.02235546449047,228.7792628467731,220,593,442.0,-9.9,-39.0,BA_Canudos
20220402,27.2,34.68,22.02,0.03,59.09,15.68,0.7,3.88,0.3891105232020479,67.02244237911488,228.89247993364486,220,593,442.0,-9.9,-39.0,BA_Canudos
20220403,26.71,34.74,20.82,0.03,60.93,19.77,0.63,4.02,0.3545150533069855,67.03908313236272,229.43713521506376,220,593,442.0,-9.9,-39.0,BA_Canudos
20220404,26.96,34.74,21.08,0.13,61.72,21.89,0.56,3.84,0.3548136188768472,67.03101178199931,230.32999503413726,220,593,442.0,-9.9,-39.0,BA_Canudos
20220405,26.94,35.13,20.5,0.31,61.1,19.22,0.55,3.4,0.3551121844467089,67.0096204731456,230.81310894707266,220,593,442.0,-9.9,-39.0,BA_Canudos
20220406,26.9,35.09,20.65,0.04,56.73,22.22,0.53,3.34,0.3554107500165705,67.01125786309619,230.20906820431608,220,593,442.0,-9.9,-39.0,BA_Canudos
20220407,27.05,35.53,19.9,0.0,55.52,23.34,0.51,3.01,0.3557093155864322,66.97743055356113,231.63279118243636,220,593,442.0,-9.9,-39.0,BA_Canudos
20220408,27.87,35.44,21.96,0.02,59.53,19.51,0.4,3.36,0.3560078811562939,67.0279430113681,229.4855411226972,220,593,442.0,-9.9,-39.0,BA_Canudos
20220409,27.9,34.95,21.94,0.13,59.94,18.55,0.35,3.17,0.3563064467261556,67.02660554201957,228.92916574189698,220,593,442.0,-9.9,-39.0,BA_Canudos
20220410,28.81,36.43,22.45,0.15,57.85,19.97,0.36,2.97,0.3566050122960172,67.06233509913746,229.48186369401404,220,593,442.0,-9.9,-39.0,BA_Canudos
20220411,29.04,37.15,22.52,0.24,54.69,19.73,0.37,2.85,0.3569035778658789,67.02764784876062,232.69858417934333,220,593,442.0,-9.9,-39.0,BA_Canudos
20220412,28.64,37.02,21.94,0.13,55.3,21.64,0.32,3.08,0.3572021434357406,67.00451169244359,233.66026557415782,220,593,442.0,-9.9,-39.0,BA_Canudos
20220413,28.64,36.27,21.04,0.0,53.93,21.2,0.29,2.16,0.35750070900560227,66.98553395789612,232.24547748928887,220,593,442.0,-9.9,-39.0,BA_Canudos
20220414,29.88,36.86,22.95,0.17,52.37,19.68,0.28,1.72,0.3577992745754639,66.9816769771817,231.3027473365523,220,593,442.0,-9.9,-39.0,BA_Canudos
20220415,28.59,33.84,24.07,17.36,64.06,18.38,0.29,1.59,0.3580978401453256,66.9859607980363,230.0380337044539,220,593,442.0,-9.9,-39.0,BA_Canudos
20220416,27.16,32.32,23.07,4.25,68.51,17.11,1.47,1.92,0.35839640571518727,66.97615342597611,229.58101739214158,220,593,442.0,-9.9,-39.0,BA_Canudos
20220417,26.21,31.31,22.64,8.55,78.04,16.45,1.5,2.48,0.35869497128504896,66.97079922693486,229.66483607220098,220,593,442.0,-9.9,-39.0,BA_Canudos
20220418,25.68,31.19,22.0,4.58,73.93,14.0,2.54,3.5,0.35899353685491064,66.98475471884376,231.34305020886964,220,593,442.0,-9.9,-39.0,BA_Canudos
20220419,25.66,31.89,20.91,1.48,72.06,16.68,3.19,3.44,0.3592921024247723,67.00430177418458,231.8562863210038,220,593,442.0,-9.9,-39.0,BA_Canudos
20220420,25.89,32.25,21.16,0.46,69.6,16.6,3.15,3.26,0.35959066799463396,67.02318325300597,231.9808915776407,220,593,442.0,-9.9,-39.0,BA_Canudos
20220421,25.6,32.3,20.76,3.13,71.81,20.45,2.93,3.14,0.35988923356449565,67.02006251044776,230.78096605055023,220,593,442.0,-9.9,-39.0,BA_Canudos
20220422,25.96,32.1,21.34,2.48,71.11,18.12,2.7,2.96,0.36018779913435733,67.04668922296882,230.23390095567177,220,593,442.0,-9.9,-39.0,BA_Canudos
20220423,26.2,32.63,21.27,1.54,70.45,17.01,2.86,3.13,0.36048636470421896,67.0675891223106,229.02674452078443,220,593,442.0,-9.9,-39.0,BA_Canudos
20220424,26.12,32.83,21.44,1.59,70.0,18.55,2.6,3.76,0.36078493027408065,67.06265318356135,229.61567282452236,220,593,442.0,-9.9,-39.0,BA_Canudos
20220425,25.06,31.45,19.81,1.09,70.4,16.96,2.16,4.19,0.36108349584394234,67.01764473618134,229.1021520369875,220,593,442.0,-9.9,-39.0,BA_Canudos
20220426,25.03,31.64,20.21,1.82,68.12,19.51,2.02,4.13,0.366534505481753,66.9601433666311,230.03318680115788,220,593,442.0,-9.9,-39.0,BA_Canudos
20220427,25.15,32.07,19.72,0.13,66.72,19.34,2.19,3.44,0.3719855151195636,66.96153735651822,230.56369149920445,220,593,442.0,-9.9,-39.0,BA_Canudos
20220428,24.38,29.39,20.97,4.25,76.15,17.44,1.18,3.74,0.37743652475737427,66.99348923594356,231.5668313624245,220,593,442.0,-9.9,-39.0,BA_Canudos
20220429,24.28,30.25,19.97,1.58,71.36,17.06,1.71,3.58,0.3828875343951849,67.00674777296648,232.022239952371,220,593,442.0,-9.9,-39.0,BA_Canudos
20220430,24.22,31.19,19.02,0.26,71.61,17.71,1.83,3.44,0.38833854403299556,67.00800619804585,232.15664126499988,220,593,442.0,-9.9,-39.0,BA_Canudos
20220501,24.9,31.71,19.74,0.01,67.5,20.22,1.98,3.48,0.3937895536708062,66.98597192048686,232.43719323804177,220,593,442.0,-9.9,-39.0,BA_Canudos
20220502,25.12,32.23,19.75,0.74,69.99,13.31,1.9,3.34,0.3992405633086169,66.98648609166004,232.12602249502478,220,593,442.0,-9.9,-39.0,BA_Canudos
20220503,25.73,32.38,20.86,1.97,72.02,15.77,1.62,3.21,0.40469157294642755,66.98786516807239,229.97779822383754,220,593,442.0,-9.9,-39.0,BA_Canudos
20220504,26.01,32.29,21.76,1.59,71.15,17.04,1.49,3.27,0.4101425825842382,67.01279209905506,229.24405168190597,220,593,442.0,-9.9,-39.0,BA_Canudos
20220505,25.84,32.86,20.24,0.47,69.78,18.65,1.64,3.23,0.41559359222204884,67.03362883154769,229.2776796003394,220,593,442.0,-9.9,-39.0,BA_Canudos
20220506,25.91,33.18,20.54,0.23,67.46,21.07,1.64,3.2,0.4210446018598595,66.99454952724655,230.61457591448297,220,593,442.0,-9.9,-39.0,BA_Canudos
20220507,24.63,31.96,18.48,0.01,63.21,20.94,1.47,3.33,0.4264956114976701,66.98960946755221,229.81669169016024,220,593,442.0,-9.9,-39.0,BA_Canudos
20220508,25.22,32.47,20.13,0.04,65.88,16.76,1.23,3.58,0.43194662113548077,66.9848631308084,229.99930088771316,220,593,442.0,-9.9,-39.0,BA_Canudos
20220509,24.8,31.4,19.78,0.63,70.18,14.59,1.0,3.73,0.4373976307732914,67.0206598806156,230.48673204894695,220,593,442.0,-9.9,-39.0,BA_Canudos
20220510,25.11,31.33,20.83,0.83,71.7,14.58,0.85,2.94,0.44284864041110206,67.00371933255069,231.31691421051323,220,593,442.0,-9.9,-39.0,BA_Canudos
20220511,25.37,31.44,20.95,0.07,68.76,14.2,0.86,2.45,0.4482996500489127,67.0030017692281,231.4898020835096,220,593,442.0,-9.9,-39.0,BA_Canudos
20220512,26.33,33.22,20.97,0.0,61.57,18.81,1.01,3.04,0.45375065968672335,67.00666005674087,230.55150970064736,220,593,442.0,-9.9,-39.0,BA_Canudos
20220513,26.4,33.72,20.95,0.0,61.58,18.19,0.93,3.59,0.459201669324534,67.00846479046989,230.95791639905485,220,593,442.0,-9.9,-39.0,BA_Canudos
20220514,25.84,32.51,21.63,0.25,65.13,15.54,0.69,3.92,0.4602036582573031,67.03457192610414,231.90837516856232,220,593,442.0,-9.9,-39.0,BA_Canudos
20220515,26.08,33.01,20.85,0.35,67.9,11.33,0.64,3.02,0.4612056471900721,67.04089276297232,232.07753837398673,220,593,442.0,-9.9,-39.0,BA_Canudos
20220516,27.13,33.79,21.7,0.04,64.26,16.5,0.68,2.86,0.4622076361228412,67.03585056570488,231.1512405361293,220,593,442.0,-9.9,-39.0,BA_Canudos
20220517,27.92,34.9,22.47,0.01,62.46,16.56,0.7,2.61,0.4632096250556103,67.01209972029844,230.39483410152295,220,593,442.0,-9.9,-39.0,BA_Canudos
20220518,28.6,35.24,22.35,0.07,59.14,17.74,0.63,1.61,0.46421161398837935,67.01088240603848,230.48953075425072,220,593,442.0,-9.9,-39.0,BA_Canudos
20220519,26.29,31.32,23.02,25.1,72.94,12.61,0.29,1.8,0.46521360292114844,67.02607471383304,230.7347466544959,220,593,442.0,-9.9,-39.0,BA_Canudos
20220520,23.27,28.12,19.78,14.14,81.11,7.27,2.06,2.29,0.4662155918539175,67.02811843797296,229.7405957908046,220,593,442.0,-9.9,-39.0,BA_Canudos
20220521,22.93,28.55,18.33,1.57,76.18,10.38,3.63,3.11,0.46721758078668657,67.01294515071233,230.08082025223246,220,593,442.0,-9.9,-39.0,BA_Canudos
20220522,22.97,28.28,19.19,0.11,72.0,14.0,3.94,3.68,0.46821956971945566,67.01100430885616,230.63020354301673,220,593,442.0,-9.9,-39.0,BA_Canudos
20220523,23.03,29.38,18.2,0.27,72.52,12.29,4.19,3.62,0.4692215586522247,66.98240993859959,231.98626525864157,220,593,442.0,-9.9,-39.0,BA_Canudos
20220524,22.58,28.7,17.32,0.84,73.94,14.24,3.65,4.03,0.4702235475849938,67.00370339016615,232.10547573949088,220,593,442.0,-9.9,-39.0,BA_Canudos
20220525,22.92,27.86,19.96,9.99,83.47,9.51,2.08,4.5,0.4712255365177629,66.99959878460628,232.7169837521053,220,593,442.0,-9.9,-39.0,BA_Canudos
20220526,22.42,27.67,19.48,6.5,83.91,11.57,2.21,4.56,0.4722275254505319,67.00018700864132,231.8745667574674,220,593,442.0,-9.9,-39.0,BA_Canudos
20220527,22.67,27.79,18.98,0.7,76.82,14.12,3.43,4.13,0.473229514383301,66.98594628351276,231.92254736237,220,593,442.0,-9.9,-39.0,BA_Canudos
20220528,22.94,28.77,18.01,0.31,75.94,15.87,3.83,3.11,0.4742315033160701,66.98956608903298,231.24929270369856,220,593,442.0,-9.9,-39.0,BA_Canudos
20220529,23.96,29.45,19.99,0.85,79.27,12.58,3.58,2.79,0.47523349224883915,67.01813124319581,232.44215002881378,220,593,442.0,-9.9,-39.0,BA_Canudos
20220530,24.09,28.8,20.7,5.21,83.21,10.32,2.57,2.89,0.47623548118160824,67.03929889749698,232.42802575394822,220,593,442.0,-9.9,-39.0,BA_Canudos
20220531,24.15,29.14,21.02,5.53,83.17,11.84,2.84,3.57,0.4772374701143773,67.05095126688532,231.49323522033671,220,593,442.0,-9.9,-39.0,BA_Canudos
20220601,23.94,29.67,20.25,1.14,78.41,15.38,3.91,3.12,0.4782394590471464,67.04488762485983,230.16163389746643,220,593,442.0,-9.9,-39.0,BA_Canudos
20220602,23.46,27.95,20.05,4.11,85.68,13.66,1.95,3.09,0.47924144797991547,67.03687286737495,230.00298166734993,220,593,442.0,-9.9,-39.0,BA_Canudos
20220603,23.12,27.34,20.89,6.31,86.19,11.1,1.51,2.94,0.4802434369126845,67.01691822398874,230.96272092877186,220,593,442.0,-9.9,-39.0,BA_Canudos
20220604,23.28,29.36,19.72,4.24,81.19,10.98,3.15,3.76,0.4812454258454536,66.98974480943967,231.64485373137526,220,593,442.0,-9.9,-39.0,BA_Canudos
20220605,21.65,27.32,18.26,5.81,84.0,12.72,2.4,3.84,0.4822474147782227,66.9663267542984,231.17223153603393,220,593,442.0,-9.9,-39.0,BA_Canudos
20220606,21.5,27.06,17.21,0.21,75.94,13.69,3.43,3.78,0.48324940371099173,66.97152529086715,231.20241489079652,220,593,442.0,-9.9,-39.0,BA_Canudos
20220607,21.61,28.26,16.77,0.09,75.12,17.83,4.35,2.53,0.4842513926437608,66.98633205538744,231.25925999573823,220,593,442.0,-9.9,-39.0,BA_Canudos
20220608,22.6,29.27,16.48,0.22,77.86,16.51,4.23,2.36,0.48525338157652986,66.99333506705523,230.6529511992793,220,593,442.0,-9.9,-39.0,BA_Canudos
20220609,23.07,29.08,18.1,0.43,76.94,15.64,4.08,2.63,0.48625537050929896,66.99705737081194,230.00139474911938,220,593,442.0,-9.9,-39.0,BA_Canudos
20220610,23.43,29.3,19.42,0.52,77.41,17.82,3.55,2.77,0.48725735944206805,67.01697372197695,230.67842641357979,220,593,442.0,-9.9,-39.0,BA_Canudos
